ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Nacionalidade
,,FRANK ERVIN,,IQFOIL MASC.,23,0,U23,94,0,633.0,444.0,World Championship 2024,2Q,EST
,,SAMUEL PEREZ,,IQFOIL MASC.,33,0,OPEN,95,0,646.0,453.0,World Championship 2024,2Q,DOM
,,JONNE HEIMANN,,IQFOIL MASC.,33,0,U23,96,0,657.0,455.0,World Championship 2024,2Q,GER
,,SANDRO PORTUNE,,IQFOIL MASC.,35,0,U23,97,0,663.0,461.0,World Championship 2024,2Q,ESP
,,MICHAL MAZIARKA,,IQFOIL MASC.,13,0,U23,98,0,665.0,466.0,World Championship 2024,2Q,POL
,,NITIPHAT    CHAIWUTTIWET,,IQFOIL MASC.,35,0,OPEN,99,0,651.0,469.0,World Championship 2024,2Q,THA
,,MATE BORS,,IQFOIL MASC.,41,0,OPEN,100,DNC,683.0,478.0,World Championship 2024,2Q,HUN
,,CYRUS LAI,,IQFOIL MASC.,27,0,U23,101,0,676.0,479.0,World Championship 2024,2Q,CAN
,,IAKOVOS CHRISTOFIDIS,,IQFOIL MASC.,33,0,U23,102,0,668.0,483.0,World Championship 2024,2Q,CYP
,,ELKAN RESHAWN OH,,IQFOIL MASC.,21,0,U23,103,0,687.0,488.0,World Championship 2024,2Q,SGP
,,IAN ANIC,,IQFOIL MASC.,31,0,U23,104,0,702.0,497.0,World Championship 2024,2Q,CRO
,,EMILE  ROULLET,,IQFOIL MASC.,41,0,U23,105,DNF,714.0,502.0,World Championship 2024,2Q,FRA
,,GUILLEM SEGU GIRO,,IQFOIL MASC.,27,0,OPEN,106,0,724.0,509.0,World Championship 2024,2Q,ESP
,,FERNANDO LAMADRID TRUEBA,,IQFOIL MASC.,41,0,OPEN,107,DNC,745.0,516.0,World Championship 2024,2Q,ESP
,,THEO PETER,,IQFOIL MASC.,31,0,U23,108,0,731.0,517.0,World Championship 2024,2Q,AUT
,,DAIYA KURAMOCHI,,IQFOIL MASC.,29,0,OPEN,109,0,742.0,521.0,World Championship 2024,2Q,JPN
,,ALEX MARTI PERILLO,,IQFOIL MASC.,31,0,U23,110,0,757.2,545.2,World Championship 2024,2Q,ESP
,,JARROD JONES,,IQFOIL MASC.,27,0,U23,111,0,755.0,548.0,World Championship 2024,2Q,AUS
,,GUILHERME  PLENTZ,,IQFOIL MASC.,33,0,OPEN,112,0,773.0,568.0,World Championship 2024,2Q,BRA
,,MACIEK RUTKOWSKI,,IQFOIL MASC.,33,0,OPEN,113,0,819.0,606.0,World Championship 2024,2Q,POL
,,TOMONORI ANAMI,,IQFOIL MASC.,29,0,OPEN,114,0,830.0,607.0,World Championship 2024,2Q,JPN
,,KASPER STORVANG,,IQFOIL MASC.,41,0,U23,115,DNC,859.0,634.0,World Championship 2024,2Q,DEN
,,SACHIN GANESH,,IQFOIL MASC.,41,0,U23,116,DNC,948.0,708.0,World Championship 2024,2Q,IND
,,TRISTEN ERIK  KIVI,,IQFOIL MASC.,41,0,OPEN,117,DNC,947.0,713.0,World Championship 2024,2Q,EST
,,JACOPO RENNA,,IQFOIL MASC.,41,0,OPEN,118,DNC,988.0,748.0,World Championship 2024,2Q,ITA
,,NICOLO RENNA,,IQFOIL MASC.,31,1,OPEN,1,0,171.0,51.0,World Championship 2024,3Q,ITA
,,PAWEL TARNOWSKI,,IQFOIL MASC.,1,0,OPEN,2,0,250.0,104.0,World Championship 2024,3Q,POL
,,LUUC VAN OPZEELAND,,IQFOIL MASC.,1,0,OPEN,3,0,102.0,34.0,World Championship 2024,3Q,NED
,,GRAE MORRIS,,IQFOIL MASC.,1,0,U23,4,0,201.0,121.0,World Championship 2024,3Q,AUS
,,KIRAN BADLOE,,IQFOIL MASC.,17,1,OPEN,5,0,172.0,70.0,World Championship 2024,3Q,NED
,,NICOLAS GOYARD,,IQFOIL MASC.,5,0,OPEN,6,0,144.0,71.0,World Championship 2024,3Q,FRA
,,POULIQUEN YUN,,IQFOIL MASC.,9,0,OPEN,7,0,246.0,139.0,World Championship 2024,3Q,FRA
,,TOM REUVENY,,IQFOIL MASC.,3,0,OPEN,8,0,216.5,120.5,World Championship 2024,3Q,ISR
,,LOUIS PIGNOLET,,IQFOIL MASC.,3,0,OPEN,9,0,256.0,136.0,World Championship 2024,3Q,FRA
,,NACHO BALTASAR SUMMERS,,IQFOIL MASC.,7,0,U23,10,0,243.0,145.0,World Championship 2024,3Q,ESP
,,LUCA DI TOMASSI,,IQFOIL MASC.,11,0,OPEN,11,0,321.0,148.0,World Championship 2024,3Q,ITA
,,FINN HAWKINS,,IQFOIL MASC.,1,0,U23,12,0,284.7,158.7,World Championship 2024,3Q,GBR
,,MICHAL POLAK,,IQFOIL MASC.,13,0,U23,13,0,331.0,167.0,World Championship 2024,3Q,POL
,,RADOSLAW FURMANSKI,,IQFOIL MASC.,15,0,OPEN,14,0,334.0,178.0,World Championship 2024,3Q,POL
,,HUIG JAN TAK,,IQFOIL MASC.,11,0,OPEN,15,0,352.0,181.0,World Championship 2024,3Q,NED
,,ADRIEN MESTRE,,IQFOIL MASC.,3,0,OPEN,16,0,305.0,185.0,World Championship 2024,3Q,FRA
,,JOHAN SOE,,IQFOIL MASC.,7,0,U23,17,0,328.0,185.0,World Championship 2024,3Q,DEN
,,MAX CASTELEIN,,IQFOIL MASC.,13,0,U23,18,0,348.0,186.0,World Championship 2024,3Q,NED
,,BERNAT TOMAS,,IQFOIL MASC.,5,0,U23,19,0,335.0,191.0,World Championship 2024,3Q,ESP
,,NOAH LYONS,,IQFOIL MASC.,3,0,OPEN,20,0,340.0,197.0,World Championship 2024,3Q,USA
,,TOM ARNOUX,,IQFOIL MASC.,9,0,OPEN,21,0,370.0,208.0,World Championship 2024,3Q,FRA
,,JOSHUA ARMIT,,IQFOIL MASC.,19,1,OPEN,22,0,379.0,217.0,World Championship 2024,3Q,NZL
,,THOMAS CROOK,,IQFOIL MASC.,11,0,OPEN,23,0,389.0,240.0,World Championship 2024,3Q,NZL
,,GERONIMO NORES,,IQFOIL MASC.,33,1,OPEN,24,0,401.0,242.0,World Championship 2024,3Q,USA
,,ETHAN WESTERA,,IQFOIL MASC.,7,0,OPEN,25,0,389.0,251.0,World Championship 2024,3Q,ARU
,,JINGYE HUANG,,IQFOIL MASC.,41,1,U23,26,BFD,400.0,258.0,World Championship 2024,3Q,CHN
,,YOAV OMER,,IQFOIL MASC.,7,0,OPEN,27,0,379.0,259.0,World Championship 2024,3Q,ISR
,,SEBASTIAN KOERDEL,,IQFOIL MASC.,1,0,OPEN,28,0,422.0,261.0,World Championship 2024,3Q,GER
,,ELI LIEFTING,,IQFOIL MASC.,19,1,U23,29,0,395.0,269.0,World Championship 2024,3Q,NZL
,,THOMAS GOYARD,,IQFOIL MASC.,9,0,OPEN,30,0,465.0,270.0,World Championship 2024,3Q,FRA
,,MATEUS ISAAC,,IQFOIL MASC.,17,0,OPEN,31,0,431.0,270.0,World Championship 2024,3Q,BRA
,,MATTHEW BARTON,,IQFOIL MASC.,5,0,OPEN,32,0,434.0,278.0,World Championship 2024,3Q,GBR
,,LEONIDAS TSORTANIDIS,,IQFOIL MASC.,21,1,OPEN,33,0,402.0,281.0,World Championship 2024,3Q,GRE
,,SAMUEL OLIVER SILLS,,IQFOIL MASC.,17,1,OPEN,34,0,439.0,287.0,World Championship 2024,3Q,GBR
,,ANDY  BROWN,,IQFOIL MASC.,15,0,OPEN,35,0,487.0,290.0,World Championship 2024,3Q,GBR
,,KUN BI,,IQFOIL MASC.,3,0,OPEN,36,0,452.0,297.0,World Championship 2024,3Q,CHN
,,YOAV COHEN,,IQFOIL MASC.,19,0,OPEN,37,0,455.0,299.0,World Championship 2024,3Q,ISR
,,TOMER VARDIMON,,IQFOIL MASC.,21,1,OPEN,38,0,442.0,300.0,World Championship 2024,3Q,ISR
,,RYTIS JASIUNAS,,IQFOIL MASC.,5,0,OPEN,39,0,459.0,301.0,World Championship 2024,3Q,LTU
,,PIERRE  LE COQ,,IQFOIL MASC.,15,0,OPEN,40,0,461.0,308.0,World Championship 2024,3Q,FRA
,,JAKOB EKLUND,,IQFOIL MASC.,13,0,OPEN,41,0,456.2,309.2,World Championship 2024,3Q,FIN
,,ONUR CAVIT BIRIZ,,IQFOIL MASC.,11,0,OPEN,42,0,498.0,342.0,World Championship 2024,3Q,TUR
,,JORGE ARANZUEQUE CAMPELLO,,IQFOIL MASC.,17,0,OPEN,43,0,509.0,343.0,World Championship 2024,3Q,ESP
,,ZHEN HUANG,,IQFOIL MASC.,21,0,OPEN,44,0,543.0,370.0,World Championship 2024,3Q,CHN
,,NIKLAS LILLELUND,,IQFOIL MASC.,5,0,OPEN,45,0,549.0,375.0,World Championship 2024,3Q,DEN
,,TAEHOON LEE,,IQFOIL MASC.,11,0,OPEN,46,0,563.0,379.0,World Championship 2024,3Q,KOR
,,MANOLO MODENA,,IQFOIL MASC.,9,0,U23,47,0,545.0,380.0,World Championship 2024,3Q,ITA
,,QIANFAN JIANG,,IQFOIL MASC.,15,0,U23,48,0,552.0,383.0,World Championship 2024,3Q,CHN
,,CHING YIN CHENG,,IQFOIL MASC.,13,0,OPEN,49,0,551.0,384.0,World Championship 2024,3Q,HKG
,,HIDDE VAN DER MEER,,IQFOIL MASC.,27,0,U23,50,0,570.0,388.0,World Championship 2024,3Q,NED
,,JOOST VINK,,IQFOIL MASC.,3,0,OPEN,51,0,570.0,390.0,World Championship 2024,3Q,NED
,,STANISLAW  TREPCZYNSKI,,IQFOIL MASC.,13,0,U23,52,0,597.0,423.0,World Championship 2024,3Q,POL
,,CLEMENT BOURGEOIS,,IQFOIL MASC.,5,0,OPEN,53,0,605.0,424.0,World Championship 2024,3Q,FRA
,,VYRON KOKKALANIS,,IQFOIL MASC.,9,0,OPEN,54,0,611.0,428.0,World Championship 2024,3Q,GRE
,,TITOUAN  LE BOSQ,,IQFOIL MASC.,1,0,OPEN,55,0,628.0,432.0,World Championship 2024,3Q,FRA
,,ELIA COLOMBO,,IQFOIL MASC.,7,0,OPEN,56,0,628.4,432.4,World Championship 2024,3Q,SUI
,,FABIEN PIANAZZA,,IQFOIL MASC.,15,0,OPEN,57,0,621.0,441.0,World Championship 2024,3Q,FRA
,,DUNCAN MONAGHAN,,IQFOIL MASC.,19,0,U23,58,0,638.0,448.0,World Championship 2024,3Q,GBR
,,WILL MCMILLAN,,IQFOIL MASC.,17,0,U23,59,0,761.0,537.0,World Championship 2024,3Q,THA
,,ENDRE FUNNEMARK FUNNEMARK,,IQFOIL MASC.,23,0,OPEN,60,0,272.0,181.0,World Championship 2024,3Q,NOR
,,LEONARDO TOMASINI,,IQFOIL MASC.,29,0,U23,61,0,337.25,209.25,World Championship 2024,3Q,ITA
,,HAO CHEN,,IQFOIL MASC.,25,0,OPEN,62,0,378.0,213.0,World Championship 2024,3Q,CHN
,,MAKOTO TOMIZAWA,,IQFOIL MASC.,21,0,OPEN,63,0,341.0,213.0,World Championship 2024,3Q,JPN
,,FEDERICO ALAN PILLONI,,IQFOIL MASC.,9,0,U23,64,0,371.0,217.0,World Championship 2024,3Q,ITA
,,FABIAN WOLF,,IQFOIL MASC.,25,0,OPEN,65,0,383.0,221.0,World Championship 2024,3Q,GER
,,JUOZAS BERNOTAS,,IQFOIL MASC.,25,0,OPEN,66,0,333.0,222.0,World Championship 2024,3Q,LTU
,,MAX BEAMAN,,IQFOIL MASC.,15,0,U23,67,0,401.5,226.5,World Championship 2024,3Q,GBR
,,RENAR ROOLAHT,,IQFOIL MASC.,23,0,OPEN,68,0,418.0,233.0,World Championship 2024,3Q,EST
,,GUNHAK CHOI,,IQFOIL MASC.,23,0,OPEN,69,0,369.0,235.0,World Championship 2024,3Q,KOR
,,DOMINIK LEWINSKI,,IQFOIL MASC.,7,0,U23,70,0,374.0,245.0,World Championship 2024,3Q,POL
,,VAL ERZEN,,IQFOIL MASC.,29,0,U23,71,0,422.0,256.0,World Championship 2024,3Q,SLO
,,HARRY JOYNER,,IQFOIL MASC.,35,1,U23,72,0,457.0,279.0,World Championship 2024,3Q,AUS
,,MINHAI YANG,,IQFOIL MASC.,23,0,OPEN,73,0,449.0,294.0,World Championship 2024,3Q,CHN
,,SEBASTIAN SCHARER,,IQFOIL MASC.,19,0,U23,74,0,501.0,299.0,World Championship 2024,3Q,SUI
,,ANDREAS CARIOLOU,,IQFOIL MASC.,25,0,OPEN,75,0,425.0,300.0,World Championship 2024,3Q,CYP
,,CHARLIE DIXON,,IQFOIL MASC.,11,0,U23,76,0,476.0,303.0,World Championship 2024,3Q,GBR
,,DAVID DRDA,,IQFOIL MASC.,29,0,U23,77,0,457.0,305.0,World Championship 2024,3Q,CZE
,,DAVIS MAZAIS,,IQFOIL MASC.,27,0,U23,78,0,516.0,314.0,World Championship 2024,3Q,LAT
,,KENSEI IKEDA,,IQFOIL MASC.,21,0,OPEN,79,0,462.0,314.0,World Championship 2024,3Q,JPN
,,ROMEK ROOLAHT,,IQFOIL MASC.,33,0,U23,80,0,441.0,322.0,World Championship 2024,3Q,EST
,,ROBERT KUBIN,,IQFOIL MASC.,19,0,U23,81,0,518.0,329.0,World Championship 2024,3Q,SVK
,,BORIS SHAW,,IQFOIL MASC.,17,0,U23,82,0,501.0,336.0,World Championship 2024,3Q,GBR
,,IGOR LEWINSKI,,IQFOIL MASC.,27,0,U23,83,0,509.0,339.0,World Championship 2024,3Q,POL
,,TOMASZ ROMANOWSKI,,IQFOIL MASC.,29,0,OPEN,84,RDG,498.0,353.0,World Championship 2024,3Q,POL
,,THOMAS BROUCKE,,IQFOIL MASC.,23,0,OPEN,85,0,519.0,355.0,World Championship 2024,3Q,BEL
,,LING YEUNG AU,,IQFOIL MASC.,21,0,U23,86,0,537.0,360.0,World Championship 2024,3Q,HKG
,,KAREL LAVICKY,,IQFOIL MASC.,23,0,OPEN,87,0,550.0,378.0,World Championship 2024,3Q,CZE
,,ALFRED TANG DIXEN,,IQFOIL MASC.,27,0,U23,88,0,561.0,385.0,World Championship 2024,3Q,DEN
,,VIDAR NYSTROM,,IQFOIL MASC.,29,0,U23,89,0,604.0,405.0,World Championship 2024,3Q,SWE
,,AKSEL HAAVA,,IQFOIL MASC.,33,0,U23,90,0,584.0,418.0,World Championship 2024,3Q,EST
,,PAUL  NAPOLEONE,,IQFOIL MASC.,27,0,U23,91,0,635.0,427.0,World Championship 2024,3Q,FRA
,,JULES CHANTREL,,IQFOIL MASC.,31,0,U23,92,0,638.0,429.0,World Championship 2024,3Q,FRA
,,BENCE SANTA,,IQFOIL MASC.,33,0,OPEN,93,0,619.0,435.0,World Championship 2024,3Q,HUN
,,FRANK ERVIN,,IQFOIL MASC.,25,0,U23,94,0,633.0,444.0,World Championship 2024,3Q,EST
,,SAMUEL PEREZ,,IQFOIL MASC.,35,0,OPEN,95,0,646.0,453.0,World Championship 2024,3Q,DOM
,,JONNE HEIMANN,,IQFOIL MASC.,31,0,U23,96,0,657.0,455.0,World Championship 2024,3Q,GER
,,SANDRO PORTUNE,,IQFOIL MASC.,31,0,U23,97,0,663.0,461.0,World Championship 2024,3Q,ESP
,,MICHAL MAZIARKA,,IQFOIL MASC.,25,0,U23,98,0,665.0,466.0,World Championship 2024,3Q,POL
,,NITIPHAT    CHAIWUTTIWET,,IQFOIL MASC.,35,0,OPEN,99,0,651.0,469.0,World Championship 2024,3Q,THA
,,MATE BORS,,IQFOIL MASC.,31,0,OPEN,100,0,683.0,478.0,World Championship 2024,3Q,HUN
,,CYRUS LAI,,IQFOIL MASC.,29,0,U23,101,0,676.0,479.0,World Championship 2024,3Q,CAN
,,IAKOVOS CHRISTOFIDIS,,IQFOIL MASC.,31,0,U23,102,0,668.0,483.0,World Championship 2024,3Q,CYP
,,ELKAN RESHAWN OH,,IQFOIL MASC.,37,0,U23,103,0,687.0,488.0,World Championship 2024,3Q,SGP
,,IAN ANIC,,IQFOIL MASC.,41,0,U23,104,BFD,702.0,497.0,World Championship 2024,3Q,CRO
,,EMILE  ROULLET,,IQFOIL MASC.,37,0,U23,105,0,714.0,502.0,World Championship 2024,3Q,FRA
,,GUILLEM SEGU GIRO,,IQFOIL MASC.,35,0,OPEN,106,0,724.0,509.0,World Championship 2024,3Q,ESP
,,FERNANDO LAMADRID TRUEBA,,IQFOIL MASC.,33,0,OPEN,107,0,745.0,516.0,World Championship 2024,3Q,ESP
,,THEO PETER,,IQFOIL MASC.,33,0,U23,108,0,731.0,517.0,World Championship 2024,3Q,AUT
,,DAIYA KURAMOCHI,,IQFOIL MASC.,41,0,OPEN,109,BFD,742.0,521.0,World Championship 2024,3Q,JPN
,,ALEX MARTI PERILLO,,IQFOIL MASC.,27,0,U23,110,0,757.2,545.2,World Championship 2024,3Q,ESP
,,JARROD JONES,,IQFOIL MASC.,41,0,U23,111,DSQ,755.0,548.0,World Championship 2024,3Q,AUS
,,GUILHERME  PLENTZ,,IQFOIL MASC.,37,0,OPEN,112,0,773.0,568.0,World Championship 2024,3Q,BRA
,,MACIEK RUTKOWSKI,,IQFOIL MASC.,13,0,OPEN,113,0,819.0,606.0,World Championship 2024,3Q,POL
,,TOMONORI ANAMI,,IQFOIL MASC.,35,0,OPEN,114,0,830.0,607.0,World Championship 2024,3Q,JPN
,,KASPER STORVANG,,IQFOIL MASC.,35,0,U23,115,0,859.0,634.0,World Championship 2024,3Q,DEN
,,SACHIN GANESH,,IQFOIL MASC.,39,0,U23,116,0,948.0,708.0,World Championship 2024,3Q,IND
,,TRISTEN ERIK  KIVI,,IQFOIL MASC.,37,0,OPEN,117,0,947.0,713.0,World Championship 2024,3Q,EST
,,JACOPO RENNA,,IQFOIL MASC.,41,0,OPEN,118,DNC,988.0,748.0,World Championship 2024,3Q,ITA
,,NICOLO RENNA,,IQFOIL MASC.,3,0,OPEN,1,0,171.0,51.0,World Championship 2024,4Q,ITA
,,PAWEL TARNOWSKI,,IQFOIL MASC.,5,0,OPEN,2,0,250.0,104.0,World Championship 2024,4Q,POL
,,LUUC VAN OPZEELAND,,IQFOIL MASC.,1,0,OPEN,3,0,102.0,34.0,World Championship 2024,4Q,NED
,,GRAE MORRIS,,IQFOIL MASC.,5,0,U23,4,0,201.0,121.0,World Championship 2024,4Q,AUS
,,KIRAN BADLOE,,IQFOIL MASC.,41,1,OPEN,5,BFD,172.0,70.0,World Championship 2024,4Q,NED
,,NICOLAS GOYARD,,IQFOIL MASC.,3,0,OPEN,6,0,144.0,71.0,World Championship 2024,4Q,FRA
,,POULIQUEN YUN,,IQFOIL MASC.,13,0,OPEN,7,0,246.0,139.0,World Championship 2024,4Q,FRA
,,TOM REUVENY,,IQFOIL MASC.,9,1,OPEN,8,0,216.5,120.5,World Championship 2024,4Q,ISR
,,LOUIS PIGNOLET,,IQFOIL MASC.,3,0,OPEN,9,0,256.0,136.0,World Championship 2024,4Q,FRA
,,NACHO BALTASAR SUMMERS,,IQFOIL MASC.,5,0,U23,10,0,243.0,145.0,World Championship 2024,4Q,ESP
,,LUCA DI TOMASSI,,IQFOIL MASC.,1,0,OPEN,11,0,321.0,148.0,World Championship 2024,4Q,ITA
,,FINN HAWKINS,,IQFOIL MASC.,5,0,U23,12,0,284.7,158.7,World Championship 2024,4Q,GBR
,,MICHAL POLAK,,IQFOIL MASC.,9,0,U23,13,0,331.0,167.0,World Championship 2024,4Q,POL
,,RADOSLAW FURMANSKI,,IQFOIL MASC.,7,0,OPEN,14,0,334.0,178.0,World Championship 2024,4Q,POL
,,HUIG JAN TAK,,IQFOIL MASC.,41,1,OPEN,15,BFD,352.0,181.0,World Championship 2024,4Q,NED
,,ADRIEN MESTRE,,IQFOIL MASC.,1,0,OPEN,16,0,305.0,185.0,World Championship 2024,4Q,FRA
,,JOHAN SOE,,IQFOIL MASC.,7,0,U23,17,0,328.0,185.0,World Championship 2024,4Q,DEN
,,MAX CASTELEIN,,IQFOIL MASC.,29,1,U23,18,0,348.0,186.0,World Championship 2024,4Q,NED
,,BERNAT TOMAS,,IQFOIL MASC.,3,0,U23,19,0,335.0,191.0,World Championship 2024,4Q,ESP
,,NOAH LYONS,,IQFOIL MASC.,41,1,OPEN,20,BFD,340.0,197.0,World Championship 2024,4Q,USA
,,TOM ARNOUX,,IQFOIL MASC.,17,0,OPEN,21,0,370.0,208.0,World Championship 2024,4Q,FRA
,,JOSHUA ARMIT,,IQFOIL MASC.,1,0,OPEN,22,0,379.0,217.0,World Championship 2024,4Q,NZL
,,THOMAS CROOK,,IQFOIL MASC.,13,0,OPEN,23,0,389.0,240.0,World Championship 2024,4Q,NZL
,,GERONIMO NORES,,IQFOIL MASC.,5,0,OPEN,24,0,401.0,242.0,World Championship 2024,4Q,USA
,,ETHAN WESTERA,,IQFOIL MASC.,9,0,OPEN,25,0,389.0,251.0,World Championship 2024,4Q,ARU
,,JINGYE HUANG,,IQFOIL MASC.,19,0,U23,26,0,400.0,258.0,World Championship 2024,4Q,CHN
,,YOAV OMER,,IQFOIL MASC.,11,0,OPEN,27,0,379.0,259.0,World Championship 2024,4Q,ISR
,,SEBASTIAN KOERDEL,,IQFOIL MASC.,1,0,OPEN,28,0,422.0,261.0,World Championship 2024,4Q,GER
,,ELI LIEFTING,,IQFOIL MASC.,19,0,U23,29,RDG,395.0,269.0,World Championship 2024,4Q,NZL
,,THOMAS GOYARD,,IQFOIL MASC.,15,0,OPEN,30,0,465.0,270.0,World Championship 2024,4Q,FRA
,,MATEUS ISAAC,,IQFOIL MASC.,13,0,OPEN,31,0,431.0,270.0,World Championship 2024,4Q,BRA
,,MATTHEW BARTON,,IQFOIL MASC.,3,0,OPEN,32,0,434.0,278.0,World Championship 2024,4Q,GBR
,,LEONIDAS TSORTANIDIS,,IQFOIL MASC.,13,0,OPEN,33,0,402.0,281.0,World Championship 2024,4Q,GRE
,,SAMUEL OLIVER SILLS,,IQFOIL MASC.,1,0,OPEN,34,0,439.0,287.0,World Championship 2024,4Q,GBR
,,ANDY  BROWN,,IQFOIL MASC.,7,0,OPEN,35,0,487.0,290.0,World Championship 2024,4Q,GBR
,,KUN BI,,IQFOIL MASC.,19,0,OPEN,36,0,452.0,297.0,World Championship 2024,4Q,CHN
,,YOAV COHEN,,IQFOIL MASC.,29,1,OPEN,37,0,455.0,299.0,World Championship 2024,4Q,ISR
,,TOMER VARDIMON,,IQFOIL MASC.,9,0,OPEN,38,0,442.0,300.0,World Championship 2024,4Q,ISR
,,RYTIS JASIUNAS,,IQFOIL MASC.,19,1,OPEN,39,0,459.0,301.0,World Championship 2024,4Q,LTU
,,PIERRE  LE COQ,,IQFOIL MASC.,13,0,OPEN,40,0,461.0,308.0,World Championship 2024,4Q,FRA
,,JAKOB EKLUND,,IQFOIL MASC.,11,0,OPEN,41,0,456.2,309.2,World Championship 2024,4Q,FIN
,,ONUR CAVIT BIRIZ,,IQFOIL MASC.,19,0,OPEN,42,0,498.0,342.0,World Championship 2024,4Q,TUR
,,JORGE ARANZUEQUE CAMPELLO,,IQFOIL MASC.,7,0,OPEN,43,0,509.0,343.0,World Championship 2024,4Q,ESP
,,ZHEN HUANG,,IQFOIL MASC.,11,0,OPEN,44,0,543.0,370.0,World Championship 2024,4Q,CHN
,,NIKLAS LILLELUND,,IQFOIL MASC.,13,0,OPEN,45,0,549.0,375.0,World Championship 2024,4Q,DEN
,,TAEHOON LEE,,IQFOIL MASC.,7,0,OPEN,46,0,563.0,379.0,World Championship 2024,4Q,KOR
,,MANOLO MODENA,,IQFOIL MASC.,17,0,U23,47,0,545.0,380.0,World Championship 2024,4Q,ITA
,,QIANFAN JIANG,,IQFOIL MASC.,15,0,U23,48,0,552.0,383.0,World Championship 2024,4Q,CHN
,,CHING YIN CHENG,,IQFOIL MASC.,9,0,OPEN,49,0,551.0,384.0,World Championship 2024,4Q,HKG
,,HIDDE VAN DER MEER,,IQFOIL MASC.,7,0,U23,50,0,570.0,388.0,World Championship 2024,4Q,NED
,,JOOST VINK,,IQFOIL MASC.,41,1,OPEN,51,RET,570.0,390.0,World Championship 2024,4Q,NED
,,STANISLAW  TREPCZYNSKI,,IQFOIL MASC.,15,0,U23,52,0,597.0,423.0,World Championship 2024,4Q,POL
,,CLEMENT BOURGEOIS,,IQFOIL MASC.,21,0,OPEN,53,0,605.0,424.0,World Championship 2024,4Q,FRA
,,VYRON KOKKALANIS,,IQFOIL MASC.,17,0,OPEN,54,0,611.0,428.0,World Championship 2024,4Q,GRE
,,TITOUAN  LE BOSQ,,IQFOIL MASC.,15,0,OPEN,55,0,628.0,432.0,World Championship 2024,4Q,FRA
,,ELIA COLOMBO,,IQFOIL MASC.,3,0,OPEN,56,0,628.4,432.4,World Championship 2024,4Q,SUI
,,FABIEN PIANAZZA,,IQFOIL MASC.,17,0,OPEN,57,0,621.0,441.0,World Championship 2024,4Q,FRA
,,DUNCAN MONAGHAN,,IQFOIL MASC.,9,0,U23,58,0,638.0,448.0,World Championship 2024,4Q,GBR
,,WILL MCMILLAN,,IQFOIL MASC.,41,0,U23,59,BFD,761.0,537.0,World Championship 2024,4Q,THA
,,ENDRE FUNNEMARK FUNNEMARK,,IQFOIL MASC.,41,1,OPEN,60,BFD,272.0,181.0,World Championship 2024,4Q,NOR
,,LEONARDO TOMASINI,,IQFOIL MASC.,11,0,U23,61,0,337.25,209.25,World Championship 2024,4Q,ITA
,,HAO CHEN,,IQFOIL MASC.,23,0,OPEN,62,0,378.0,213.0,World Championship 2024,4Q,CHN
,,MAKOTO TOMIZAWA,,IQFOIL MASC.,19,0,OPEN,63,0,341.0,213.0,World Championship 2024,4Q,JPN
,,FEDERICO ALAN PILLONI,,IQFOIL MASC.,15,0,U23,64,0,371.0,217.0,World Championship 2024,4Q,ITA
,,FABIAN WOLF,,IQFOIL MASC.,11,0,OPEN,65,0,383.0,221.0,World Championship 2024,4Q,GER
,,JUOZAS BERNOTAS,,IQFOIL MASC.,25,0,OPEN,66,0,333.0,222.0,World Championship 2024,4Q,LTU
,,MAX BEAMAN,,IQFOIL MASC.,17,0,U23,67,0,401.5,226.5,World Championship 2024,4Q,GBR
,,RENAR ROOLAHT,,IQFOIL MASC.,17,0,OPEN,68,0,418.0,233.0,World Championship 2024,4Q,EST
,,GUNHAK CHOI,,IQFOIL MASC.,23,0,OPEN,69,0,369.0,235.0,World Championship 2024,4Q,KOR
,,DOMINIK LEWINSKI,,IQFOIL MASC.,41,1,U23,70,RET,374.0,245.0,World Championship 2024,4Q,POL
,,VAL ERZEN,,IQFOIL MASC.,23,0,U23,71,0,422.0,256.0,World Championship 2024,4Q,SLO
,,HARRY JOYNER,,IQFOIL MASC.,21,0,U23,72,0,457.0,279.0,World Championship 2024,4Q,AUS
,,MINHAI YANG,,IQFOIL MASC.,41,0,OPEN,73,BFD,449.0,294.0,World Championship 2024,4Q,CHN
,,SEBASTIAN SCHARER,,IQFOIL MASC.,11,0,U23,74,0,501.0,299.0,World Championship 2024,4Q,SUI
,,ANDREAS CARIOLOU,,IQFOIL MASC.,33,0,OPEN,75,0,425.0,300.0,World Championship 2024,4Q,CYP
,,CHARLIE DIXON,,IQFOIL MASC.,5,0,U23,76,0,476.0,303.0,World Championship 2024,4Q,GBR
,,DAVID DRDA,,IQFOIL MASC.,21,0,U23,77,0,457.0,305.0,World Championship 2024,4Q,CZE
,,DAVIS MAZAIS,,IQFOIL MASC.,41,1,U23,78,BFD,516.0,314.0,World Championship 2024,4Q,LAT
,,KENSEI IKEDA,,IQFOIL MASC.,41,1,OPEN,79,BFD,462.0,314.0,World Championship 2024,4Q,JPN
,,ROMEK ROOLAHT,,IQFOIL MASC.,21,0,U23,80,0,441.0,322.0,World Championship 2024,4Q,EST
